UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
200153.400,12,146.22,119.6,38°9.732876 N,122°27.217782 W,0,0,0,0,13.08,-2.70,469266.000,1,458.200,15224.15,-1.23,-0.12,10.53,-1.84651999370815,175.43,0.100,0.96,500,13.5,0,0.180000007152557,255,91.50,5130,-50.00,30,255,1.20,1.18,-0.34,147.60,4.03000020980835,117.00,-1024.0,26,196.699996948242,242.600006103516,58.45,17.40,2.61068391799927
200153.500,12,146.04,121.3,38°9.731700 N,122°27.215424 W,0,0,0,0,13.05,-2.63,469366.000,1,458.300,15228.21,-1.20,-0.05,10.45,-1.7994946624578,168.43,0.100,1.00,500,13.5,0,0.209999993443489,255,91.50,5135,-50.00,30,255,1.20,1.18,-0.34,147.30,3.90000009536743,117.00,-1024.0,37,196.699996948242,242.600006103516,56.56,17.40,3.0457980632782
200153.600,12,146.04,122.9,38°9.730476 N,122°27.213114 W,0,0,0,0,13.06,-2.48,469466.000,1,458.400,15232.26,-1.17,0.00,10.38,-1.70089221519984,155.28,0.100,1.03,500,13.5,0,0.150000005960464,255,91.50,5130,-50.00,30,255,1.20,1.18,-0.34,147.30,3.91000008583069,117.00,-1024.0,44,196.699996948242,242.600006103516,56.71,17.40,2.17557001113892
200153.700,12,146.09,124.3,38°9.729210 N,122°27.210834 W,0,0,0,0,13.03,-2.45,469566.000,1,458.500,15236.32,-1.04,0.01,10.30,-1.67570231641203,150.00,0.100,1.03,500,13.5,0,0.159999996423721,255,91.50,5130,-50.00,30,255,1.30,0.86,-0.10,146.60,3.99000000953674,117.00,-1024.0,42,196.699996948242,242.600006103516,57.87,18.85,2.32060790061951
200153.800,12,145.81,125.5,38°9.727926 N,122°27.208584 W,0,0,0,0,12.98,-2.41,469666.000,1,458.600,15240.37,-0.80,-0.08,10.23,-1.65416215178241,153.24,0.100,0.99,500,13.5,0,0.230000004172325,255,91.50,5105,-50.00,30,255,1.20,0.86,-0.10,146.70,3.99000000953674,117.00,-1024.0,42,196.699996948242,242.600006103516,57.87,17.40,3.33587408065796
200153.900,12,145.81,127.2,38°9.726576 N,122°27.206394 W,0,0,0,0,13.03,-2.23,469766.000,1,458.700,15244.42,-1.24,0.00,10.16,-1.53074870894514,149.11,0.100,1.04,500,13.5,0,0.200000002980232,255,91.50,5126,-50.00,30,255,1.20,0.86,-0.10,146.40,3.95000004768372,117.00,-1024.0,41,196.699996948242,242.600006103516,57.29,17.40,2.90075993537903
200154.000,12,145.90,128.6,38°9.725178 N,122°27.204240 W,0,0,0,0,13.04,-2.12,469866.000,1,458.800,15248.48,-1.06,0.03,10.10,-1.45578166016683,151.60,0.100,1.04,500,13.5,0,0.200000002980232,255,91.50,5117,-50.00,30,255,1.20,0.86,-0.10,146.50,3.83999991416931,117.00,-1024.0,40,196.699996948242,242.600006103516,55.69,17.40,2.90075993537903
200154.100,12,145.93,129.9,38°9.723756 N,122°27.202128 W,0,0,0,0,13.00,-2.09,469966.000,1,458.900,15252.53,-0.91,0.01,10.03,-1.43079358335675,158.20,0.100,1.02,500,13.5,0,0.109999999403954,255,91.50,5102,-50.00,30,255,1.20,0.97,-0.24,146.50,3.97000002861023,117.00,-1024.0,41,196.699996948242,242.600006103516,57.58,17.40,1.59541797637939
200154.200,12,145.84,131.6,38°9.722286 N,122°27.200082 W,0,0,0,0,12.97,-2.05,470066.000,1,459.000,15256.58,-1.19,-0.03,9.97,-1.40705998518884,158.26,0.100,1.05,500,13.5,0,0.180000007152557,255,91.50,5102,-50.00,30,255,1.20,0.97,-0.24,146.20,3.95000004768372,117.00,-1024.0,41,196.699996948242,242.600006103516,57.29,17.40,2.61068391799927
200154.300,12,145.53,133.2,38°9.720768 N,122°27.198096 W,0,0,0,0,13.01,-1.91,470166.000,1,459.100,15260.63,-1.16,-0.09,9.91,-1.31110591921718,158.02,0.100,1.07,500,13.5,0,0.270000010728836,255,91.50,5126,-50.00,30,255,1.20,0.97,-0.24,146.20,3.91000008583069,117.00,-1024.0,41,196.699996948242,242.600006103516,56.71,17.40,3.91602611541748
200154.400,12,145.35,134.7,38°9.719208 N,122°27.196164 W,0,0,0,0,12.99,-1.84,470266.000,1,459.200,15264.67,-1.12,-0.05,9.86,-1.26315789473684,155.88,0.100,1.08,500,13.5,0,0.180000007152557,255,91.50,5105,-50.00,30,255,1.20,0.97,-0.24,146.20,4.01000022888184,117.00,-1024.0,48,196.699996948242,242.600006103516,58.16,17.40,2.61068391799927
200154.500,12,145.51,136.1,38°9.717612 N,122°27.194268 W,0,0,0,0,12.94,-1.84,470366.000,1,459.300,15268.71,-0.95,0.05,9.80,-1.26175160811479,152.89,0.100,1.06,500,13.5,0,0.239999994635582,255,91.50,5106,-50.00,30,255,1.20,0.95,-0.16,146.10,3.8199999332428,117.00,-1024.0,63,196.699996948242,242.600006103516,55.40,17.40,3.48091197013855
200154.600,12,145.79,137.4,38°9.715980 N,122°27.192420 W,0,0,0,0,12.86,-1.87,470466.000,1,459.400,15272.75,-1.00,0.08,9.75,-1.28407391656263,158.10,0.100,1.05,500,13.5,0,0.170000001788139,255,91.50,5125,-50.00,30,255,1.20,0.95,-0.16,145.80,3.90000009536743,117.00,-1024.0,63,196.699996948242,242.600006103516,56.56,17.40,2.46564602851868
200154.700,12,145.95,138.8,38°9.714306 N,122°27.190620 W,0,0,0,0,12.85,-1.80,470566.000,1,459.500,15276.81,-1.01,0.05,9.69,-1.23329062493577,159.55,0.100,1.04,500,13.5,0,0.219999998807907,255,91.50,5125,-50.00,30,255,1.30,0.95,-0.16,146.10,3.9300000667572,117.00,-1024.0,65,196.699996948242,242.600006103516,57.00,18.85,3.19083595275879
200154.800,12,146.22,140.6,38°9.712590 N,122°27.188886 W,0,0,0,0,12.88,-1.69,470666.000,1,459.600,15280.86,-1.25,0.08,9.64,-1.15717627104734,152.71,0.100,1.08,500,13.5,0,0.239999994635582,255,91.50,5145,-50.00,30,255,1.20,0.95,-0.16,146.30,3.96000003814697,117.00,-1024.0,78,196.699996948242,242.600006103516,57.44,17.40,3.48091197013855
200154.900,12,146.33,142.0,38°9.710844 N,122°27.187194 W,0,0,0,0,12.92,-1.55,470766.000,1,459.700,15284.93,-1.00,0.03,9.59,-1.05791178601206,156.69,0.100,1.07,500,13.5,0,0.209999993443489,255,91.50,5145,-50.00,30,255,1.20,0.96,-0.04,146.30,3.91000008583069,117.00,-1024.0,80,196.699996948242,242.600006103516,56.71,17.40,3.0457980632782
200155.000,12,146.62,143.3,38°9.709062 N,122°27.185550 W,0,0,0,0,12.90,-1.51,470866.000,1,459.800,15289.00,-0.99,0.08,9.55,-1.031258312474,160.90,0.100,1.05,500,13.5,0,0.159999996423721,255,91.50,5187,-50.00,30,255,1.20,0.96,-0.04,147.10,3.99000000953674,117.00,-1024.0,80,196.699996948242,242.600006103516,57.87,17.40,2.32060790061951
200155.100,12,147.12,144.6,38°9.707238 N,122°27.183948 W,0,0,0,0,12.89,-1.48,470966.000,1,459.900,15293.08,-0.96,0.14,9.50,-1.00325582343785,165.34,0.100,1.04,500,13.5,0,0.230000004172325,255,91.50,5206,-50.00,30,255,1.20,0.96,-0.04,147.40,4.01000022888184,117.00,-1024.0,98,196.699996948242,242.600006103516,58.16,17.40,3.33587408065796
200155.200,12,147.74,145.9,38°9.705384 N,122°27.182394 W,0,0,0,0,12.88,-1.44,471066.000,1,460.000,15297.17,-0.94,0.18,9.46,-0.974685257885474,166.64,0.100,1.02,500,13.5,0,0.180000007152557,255,91.50,5211,-50.00,30,255,1.20,0.96,-0.04,147.40,3.9300000667572,117.00,-1024.0,99,196.699996948242,242.600006103516,57.00,17.40,2.61068391799927
200155.300,12,148.49,147.2,38°9.703488 N,122°27.180888 W,0,0,0,0,12.84,-1.44,471166.000,1,460.100,15301.29,-0.94,0.21,9.42,-0.969742681473201,169.47,0.100,1.01,500,13.5,0,0.219999998807907,255,91.50,5251,-50.00,30,255,1.20,0.96,-0.04,148.40,4.05999994277954,117.00,-1024.0,99,196.699996948242,242.600006103516,58.89,17.40,3.19083595275879
200155.400,12,148.86,148.5,38°9.701562 N,122°27.179436 W,0,0,0,0,12.81,-1.40,471266.000,1,460.200,15305.41,-0.98,0.10,9.37,-0.94316807738815,170.99,0.100,1.00,500,13.5,0,0.140000000596046,255,91.50,5268,-50.00,30,255,1.20,0.93,-0.01,148.90,3.96000003814697,117.00,-1024.0,99,196.699996948242,242.600006103516,57.44,17.40,2.03053188323975
200155.500,12,149.54,149.9,38°9.699606 N,122°27.178032 W,0,0,0,0,12.82,-1.37,471366.000,1,460.300,15309.56,-0.99,0.19,9.33,-0.91478093403948,179.09,0.100,1.01,500,13.5,0,0.189999997615814,255,91.50,5268,-50.00,30,255,1.30,0.93,-0.01,149.40,4.11999988555908,117.00,-1024.0,99,196.699996948242,242.600006103516,59.76,18.85,2.75572204589844
200155.600,12,150.28,150.9,38°9.697620 N,122°27.176658 W,0,0,0,0,12.80,-1.30,471466.000,1,460.400,15313.72,-0.75,0.21,9.29,-0.862401682215627,187.38,0.100,0.96,500,13.5,0,0.170000001788139,255,91.50,5292,-50.00,30,255,1.20,0.93,-0.01,150.00,4.09999990463257,117.00,-1024.0,99,196.699996948242,242.600006103516,59.47,17.40,2.46564602851868
200155.700,12,150.87,152.0,38°9.695604 N,122°27.175326 W,0,0,0,0,12.79,-1.26,471566.000,1,460.500,15317.91,-0.79,0.17,9.26,-0.835161630288528,194.67,0.100,0.93,500,13.5,0,0.239999994635582,255,91.50,5318,-50.00,30,255,1.30,0.74,-0.05,150.50,3.96000003814697,117.00,-1024.0,99,196.699996948242,242.600006103516,57.44,18.85,3.48091197013855
200155.800,12,151.66,152.9,38°9.693558 N,122°27.174030 W,0,0,0,0,12.79,-1.22,471666.000,1,460.600,15322.11,-0.73,0.22,9.22,-0.807063121039687,203.99,0.100,0.90,500,13.5,0,0.170000001788139,255,91.50,5318,-50.00,30,255,1.20,0.74,-0.05,151.20,4.03000020980835,117.00,-1024.0,99,196.699996948242,242.600006103516,58.45,17.40,2.46564602851868
200155.900,12,152.18,153.6,38°9.691500 N,122°27.172758 W,0,0,0,0,12.79,-1.15,471766.000,1,460.700,15326.33,-0.54,0.15,9.18,-0.756983368707411,219.82,0.100,0.83,500,13.5,0,0.159999996423721,255,91.50,5352,-50.00,30,255,1.20,0.74,-0.05,151.90,4.07999992370605,117.00,-1024.0,99,196.699996948242,242.600006103516,59.18,17.40,2.32060790061951
200156.000,12,152.92,154.5,38°9.689412 N,122°27.171522 W,0,0,0,0,12.76,-1.15,471866.000,1,460.800,15330.57,-0.66,0.21,9.15,-0.753315372341817,233.06,0.100,0.80,500,13.5,0,0.189999997615814,255,91.50,5392,-50.00,30,255,1.20,0.74,-0.05,152.50,4.07999992370605,117.00,-1024.0,99,196.699996948242,242.600006103516,59.18,17.40,2.75572204589844
200156.100,12,153.41,155.1,38°9.687312 N,122°27.170310 W,0,0,0,0,12.73,-1.15,471966.000,1,460.900,15334.82,-0.44,0.14,9.12,-0.750909304235598,260.38,0.100,0.73,500,13.5,0,0.170000001788139,255,91.50,5420,-50.00,30,255,1.30,0.74,-0.05,153.20,4.23000001907349,117.00,-1024.0,99,196.699996948242,242.600006103516,61.35,18.85,2.46564602851868
200156.200,12,154.07,155.8,38°9.685188 N,122°27.169122 W,0,0,0,0,12.69,-1.19,472066.000,1,461.000,15339.09,-0.56,0.18,9.08,-0.771098100813937,287.75,0.100,0.70,500,13.5,0,0.140000000596046,255,91.50,5431,-50.00,30,255,1.30,0.49,-0.05,153.80,4.17999982833862,117.00,-1024.0,99,196.699996948242,242.600006103516,60.63,18.85,2.03053188323975
200156.300,12,154.89,156.9,38°9.683034 N,122°27.167988 W,0,0,0,0,12.69,-1.12,472166.000,1,461.100,15343.38,-0.79,0.23,9.05,-0.720529938148057,288.36,0.100,0.73,500,13.5,0,0.170000001788139,255,91.50,5431,-50.00,30,255,1.30,0.49,-0.05,154.40,4.26999998092651,117.00,-1024.0,99,196.699996948242,242.600006103516,61.93,18.85,2.46564602851868
200156.400,12,155.35,157.5,38°9.680868 N,122°27.166872 W,0,0,0,0,12.64,-1.15,472266.000,1,461.200,15347.69,-0.51,0.13,9.02,-0.741532242491342,310.17,0.100,0.69,500,13.5,0,0.219999998807907,255,91.50,5455,-50.00,30,255,1.30,0.49,-0.05,155.30,4.30999994277954,117.00,-1024.0,99,196.699996948242,242.600006103516,62.51,18.85,3.19083595275879
200156.500,12,156.03,158.4,38°9.678678 N,122°27.165792 W,0,0,0,0,12.63,-1.15,472366.000,1,461.300,15352.02,-0.67,0.19,8.99,-0.738329017868588,317.26,0.100,0.69,500,13.5,0,0.119999997317791,255,91.50,5455,-50.00,30,255,1.30,0.67,-0.05,155.70,4.1100001335144,117.00,-1024.0,99,196.699996948242,242.600006103516,59.61,18.85,1.74045598506927
200156.600,12,156.87,159.2,38°9.676470 N,122°27.164748 W,0,0,0,0,12.64,-1.08,472466.000,1,461.400,15356.36,-0.63,0.24,8.95,-0.688468158347676,313.59,0.100,0.69,500,13.5,0,0.25,255,91.50,5487,-50.00,30,255,1.30,0.67,-0.05,156.50,4.17000007629395,117.00,-1024.0,99,196.699996948242,242.600006103516,60.48,18.85,3.62595009803772
200156.700,12,157.29,159.8,38°9.674244 N,122°27.163728 W,0,0,0,0,12.60,-1.15,472566.000,1,461.500,15360.72,-0.45,0.12,8.92,-0.732414424495193,332.07,0.100,0.64,500,13.5,0,0.150000005960464,255,91.50,5526,-50.00,30,255,1.30,0.67,-0.05,157.20,4.01000022888184,117.00,-1024.0,99,196.699996948242,242.600006103516,58.16,18.85,2.17557001113892
200156.800,12,157.91,160.4,38°9.672000 N,122°27.162732 W,0,0,0,0,12.59,-1.12,472666.000,1,461.600,15365.10,-0.51,0.18,8.89,-0.706713780918728,329.09,0.100,0.62,500,13.5,0,0.150000005960464,255,91.50,5552,-50.00,30,255,1.30,0.67,-0.05,157.50,4.13000011444092,117.00,-1024.0,99,196.699996948242,242.600006103516,59.90,18.85,2.17557001113892
200156.900,12,159.02,161.1,38°9.669726 N,122°27.161760 W,0,0,0,0,12.59,-1.08,472766.000,1,461.700,15369.50,-0.49,0.31,8.86,-0.67914704162291,338.42,0.100,0.62,500,13.5,0,0.200000002980232,255,91.50,5587,-50.00,30,255,1.30,0.44,-0.09,158.30,4.34000015258789,117.00,-1024.0,99,196.699996948242,242.600006103516,62.95,18.85,2.90075993537903
200157.000,12,159.21,161.7,38°9.667452 N,122°27.160812 W,0,0,0,0,12.57,-1.12,472866.000,1,461.800,15373.92,-0.50,0.05,8.83,-0.70096099491238,366.63,0.100,0.58,500,13.5,0,0.219999998807907,255,91.50,5587,-50.00,30,255,1.30,0.44,-0.09,158.30,4.15999984741211,117.00,-1024.0,99,196.699996948242,242.600006103516,60.34,18.85,3.19083595275879
200157.100,12,160.22,162.2,38°9.665148 N,122°27.159882 W,0,0,0,0,12.61,-1.04,472966.000,1,461.900,15378.36,-0.41,0.29,8.80,-0.65159591067394,379.79,0.100,0.57,500,13.5,0,0.170000001788139,255,91.50,5630,-50.00,30,255,1.30,0.44,-0.09,159.30,4.17999982833862,117.00,-1024.0,99,196.699996948242,242.600006103516,60.63,18.85,2.46564602851868
200157.200,12,160.72,162.7,38°9.662838 N,122°27.158970 W,0,0,0,0,12.63,-1.01,473066.000,1,462.000,15382.82,-0.38,0.14,8.77,-0.627169895844999,416.03,0.100,0.53,500,13.5,0,0.129999995231628,255,91.50,5651,-50.00,30,255,1.30,0.44,-0.09,160.40,4.07999992370605,117.00,-1024.0,99,196.699996948242,242.600006103516,59.18,18.85,1.88549399375916
200157.300,12,161.58,163.2,38°9.660504 N,122°27.158082 W,0,0,0,0,12.65,-0.94,473166.000,1,462.100,15387.29,-0.39,0.24,8.74,-0.57927244371279,451.17,0.100,0.52,500,13.5,0,0.180000007152557,255,91.50,5651,-50.00,30,255,1.30,0.34,-0.05,160.90,4.17999982833862,117.00,-1024.0,99,196.699996948242,242.600006103516,60.63,18.85,2.61068391799927
200157.400,12,162.09,163.6,38°9.658164 N,122°27.157206 W,0,0,0,0,12.66,-0.90,473266.000,1,462.200,15391.79,-0.29,0.15,8.71,-0.555233383098696,478.37,0.100,0.48,500,13.5,0,0.159999996423721,255,91.50,5686,-50.00,30,255,1.30,0.34,-0.05,161.80,4.21999979019165,117.00,-1024.0,99,196.699996948242,242.600006103516,61.21,18.85,2.32060790061951
200157.500,12,162.79,164.0,38°9.655806 N,122°27.156354 W,0,0,0,0,12.67,-0.86,473366.000,1,462.300,15396.30,-0.35,0.20,8.68,-0.530738611233967,509.59,0.100,0.46,500,13.5,0,0.159999996423721,255,91.50,5686,-50.00,30,255,1.30,0.34,-0.05,161.80,4.26000022888184,117.00,-1024.0,99,196.699996948242,242.600006103516,61.79,18.85,2.32060790061951
200157.600,12,163.52,164.3,38°9.653442 N,122°27.155514 W,0,0,0,0,12.68,-0.83,473466.000,1,462.400,15400.83,-0.22,0.21,8.66,-0.506363174921569,568.23,0.100,0.43,500,13.5,0,0.0900000035762787,255,91.50,5700,-50.00,30,255,1.30,0.34,-0.05,162.90,4.19999980926514,117.00,-1024.0,99,196.699996948242,242.600006103516,60.92,18.85,1.30534195899963
200157.700,12,164.01,164.5,38°9.651060 N,122°27.154680 W,0,0,0,0,12.67,-0.86,473566.000,1,462.500,15405.38,-0.21,0.14,8.63,-0.526813206914423,645.64,0.100,0.39,500,13.5,0,0.150000005960464,255,91.50,5775,-50.00,30,255,1.30,0.17,-0.09,163.80,4.25,117.00,-1024.0,99,196.699996948242,242.600006103516,61.64,18.85,2.17557001113892
200157.800,12,164.93,164.8,38°9.648666 N,122°27.153858 W,0,0,0,0,12.67,-0.83,473666.000,1,462.600,15409.95,-0.17,0.26,8.61,-0.502031164736555,730.60,0.100,0.38,500,13.5,0,0.140000000596046,255,90.70,5797,-50.00,30,255,1.30,0.17,-0.09,164.20,4.11999988555908,117.00,-1024.0,99,195.259994506836,242.600006103516,59.76,18.85,2.03053188323975
200157.900,12,165.50,164.9,38°9.646260 N,122°27.153042 W,0,0,0,0,12.67,-0.79,473766.000,1,462.700,15414.54,-0.16,0.16,8.59,-0.478561415381641,826.06,0.100,0.34,500,13.5,0,0.109999999403954,255,90.70,5788,-50.00,30,255,1.30,0.17,-0.09,164.80,4.32000017166138,117.00,-1024.0,99,195.259994506836,242.600006103516,62.66,18.85,1.59541797637939
200158.000,12,166.12,165.0,38°9.643848 N,122°27.152220 W,0,0,0,0,12.68,-0.79,473866.000,1,462.800,15419.15,-0.04,0.18,8.56,-0.476769525277213,1000.00,0.100,0.30,500,13.5,0,0.119999997317791,255,90.70,5825,-50.00,30,255,1.30,0.17,-0.09,164.80,4.26000022888184,117.00,-1024.0,99,195.259994506836,242.600006103516,61.79,18.85,1.74045598506927
200158.100,12,166.79,165.1,38°9.641424 N,122°27.151404 W,0,0,0,0,12.68,-0.76,473966.000,1,462.900,15423.77,-0.09,0.19,8.54,-0.453270019425858,1000.00,0.100,0.28,500,13.5,0,0.209999993443489,255,90.70,5853,-50.00,30,255,1.30,0.17,-0.09,166.00,4.42000007629395,117.00,-1024.0,99,195.259994506836,242.600006103516,64.11,18.85,3.0457980632782
200158.200,12,167.51,165.1,38°9.638988 N,122°27.150582 W,0,0,0,0,12.70,-0.72,474066.000,1,463.000,15428.41,-0.01,0.20,8.52,-0.42983021706426,1000.00,0.100,0.26,500,13.5,0,0.219999998807907,255,90.70,5885,-50.00,30,255,1.30,0.02,-0.05,166.50,4.25,117.00,-1024.0,99,195.259994506836,242.600006103516,61.64,18.85,3.19083595275879
200158.300,12,167.94,165.1,38°9.636552 N,122°27.149760 W,0,0,0,0,12.72,-0.65,474166.000,1,463.100,15433.07,-0.01,0.12,8.50,-0.385861280487805,1000.00,0.100,0.21,500,13.5,0,0.0999999865889549,255,90.70,5885,-50.00,30,255,1.40,0.02,-0.05,167.00,4.32000017166138,117.00,-1024.0,99,195.259994506836,242.600006103516,62.66,20.31,1.45037996768951
200158.400,12,168.81,165.2,38°9.634092 N,122°27.148938 W,0,0,0,0,12.72,-0.65,474266.000,1,463.200,15437.75,-0.02,0.25,8.48,-0.38386806312497,1000.00,0.100,0.23,500,13.5,0,0.140000000596046,255,90.70,5917,-50.00,30,255,1.30,0.02,-0.05,167.80,4.30999994277954,117.00,-1024.0,99,195.259994506836,242.600006103516,62.51,18.85,2.03053188323975
200158.500,12,169.28,165.3,38°9.631632 N,122°27.148128 W,0,0,0,0,12.73,-0.61,474366.000,1,463.300,15442.45,-0.14,0.13,8.46,-0.361524783941683,1000.00,0.100,0.21,500,13.5,0,0.180000007152557,255,90.70,5917,-50.00,30,255,1.40,0.09,-0.07,167.80,4.3600001335144,117.00,-1024.0,99,195.259994506836,242.600006103516,63.24,20.31,2.61068391799927
200158.600,12,169.86,165.3,38°9.629160 N,122°27.147306 W,0,0,0,0,12.74,-0.61,474466.000,1,463.400,15447.16,-0.01,0.16,8.44,-0.360292472713144,1000.00,0.100,0.19,500,13.5,0,0.170000001788139,255,90.70,5925,-50.00,30,255,1.40,0.09,-0.07,169.30,4.17000007629395,117.00,-1024.0,99,195.259994506836,242.600006103516,60.48,20.31,2.46564602851868
200158.700,12,170.09,165.9,38°9.626688 N,122°27.146526 W,0,0,0,0,12.66,-0.76,474566.000,1,463.500,15451.88,-0.47,0.07,8.42,-0.444462735091979,1000.00,0.100,0.21,500,13.5,0,0.150000005960464,255,90.70,6000,-50.00,30,255,1.40,0.09,-0.07,170.00,4.30000019073486,117.00,-1024.0,99,195.259994506836,242.600006103516,62.37,20.31,2.17557001113892
200158.800,12,170.55,165.7,38°9.624204 N,122°27.145716 W,0,0,0,0,12.67,-0.76,474666.000,1,463.600,15456.61,0.16,0.13,8.40,-0.443282164342758,1000.00,0.100,0.16,500,13.5,0,0.200000002980232,255,90.70,6000,-50.00,30,255,1.40,0.09,-0.07,170.30,4.38000011444092,117.00,-1024.0,99,195.259994506836,242.600006103516,63.53,20.31,2.90075993537903
200158.900,12,171.53,165.8,38°9.621702 N,122°27.144906 W,0,0,0,0,12.66,-0.79,474766.000,1,463.700,15461.36,-0.08,0.28,8.38,-0.461729503465886,1000.00,0.100,0.22,500,13.5,0,0.119999997317791,255,90.70,6006,-50.00,30,255,1.40,0.02,0.00,171.10,4.15999984741211,117.00,0.0,99,195.259994506836,242.600006103516,60.34,20.31,1.74045598506927
200159.000,12,172.43,165.7,38°9.619194 N,122°27.144090 W,0,0,0,0,12.64,-0.83,474866.000,1,463.800,15466.14,0.06,0.25,8.36,-0.4802060014151,1000.00,0.100,0.24,500,13.5,0,0.159999996423721,255,90.70,6006,-50.00,30,255,1.40,0.02,0.00,171.10,4.40999984741211,117.00,3.0,99,195.259994506836,242.600006103516,63.96,20.31,2.32060790061951
200159.100,12,173.48,165.6,38°9.616662 N,122°27.143250 W,0,0,0,0,12.65,-0.83,474966.000,1,463.900,15470.94,0.16,0.30,8.34,-0.477288448236108,1000.00,0.100,0.26,500,13.5,0,0.140000000596046,255,90.70,6070,-50.00,30,255,1.40,0.02,0.00,172.30,4.3600001335144,117.00,3.0,99,195.259994506836,242.600006103516,63.24,20.31,2.03053188323975
200159.200,12,173.02,165.8,38°9.614154 N,122°27.142446 W,0,0,0,0,12.51,-1.12,475066.000,1,464.000,15475.75,-0.18,-0.13,8.32,-0.645012137325165,1000.00,0.100,0.09,500,13.5,0,0.219999998807907,255,90.70,6082,-50.00,30,255,1.40,0.02,0.00,172.70,4.26999998092651,117.00,10.0,99,195.259994506836,242.600006103516,61.93,20.31,3.19083595275879
200159.300,12,173.96,165.4,38°9.611628 N,122°27.141594 W,0,0,0,0,12.45,-1.22,475166.000,1,464.100,15480.57,0.35,0.27,8.29,-0.703614069982007,1000.00,0.100,0.17,500,13.5,0,0.140000000596046,255,90.70,6098,-50.00,30,255,1.40,-0.33,-0.20,172.70,4.23000001907349,117.00,10.0,99,195.259994506836,242.600006103516,61.35,20.31,2.03053188323975
200159.400,12,174.80,164.7,38°9.609096 N,122°27.140694 W,0,0,0,0,12.43,-1.22,475266.000,1,464.200,15485.42,0.57,0.24,8.26,-0.700220821272068,1000.00,0.100,0.24,500,13.5,0,0.200000002980232,255,90.70,6133,-50.00,30,255,1.40,-0.33,-0.20,173.90,4.40999984741211,117.00,10.0,99,195.259994506836,242.600006103516,63.96,20.31,2.90075993537903
200159.500,12,175.58,164.2,38°9.606558 N,122°27.139776 W,0,0,0,0,12.45,-1.15,475366.000,1,464.300,15490.28,0.43,0.22,8.23,-0.656126122021233,1000.00,0.100,0.29,500,13.5,0,0.129999995231628,255,90.70,6133,-50.00,30,255,1.40,-0.33,-0.20,173.90,4.3899998664856,117.00,10.0,99,195.259994506836,242.600006103516,63.67,20.31,1.88549399375916
200159.600,12,175.61,163.7,38°9.604026 N,122°27.138822 W,0,0,0,0,12.53,-0.97,475466.000,1,464.400,15495.16,0.44,0.01,8.20,-0.553505535055351,928.09,0.100,0.27,500,13.5,0,0.150000005960464,255,90.70,6155,-50.00,30,255,1.40,-0.33,-0.20,175.30,4.34999990463257,117.00,4.0,99,195.259994506836,242.600006103516,63.09,20.31,2.17557001113892
200159.700,12,175.98,163.4,38°9.601488 N,122°27.137862 W,0,0,0,0,12.62,-0.76,475566.000,1,464.500,15500.04,0.24,0.11,8.17,-0.429589389823959,846.18,0.100,0.27,500,13.5,0,0.159999996423721,255,90.70,6160,-50.00,30,255,1.40,-0.20,-0.16,175.80,4.42999982833862,117.00,5.0,99,195.259994506836,242.600006103516,64.25,20.31,2.32060790061951
200159.800,12,177.19,163.3,38°9.598926 N,122°27.136884 W,0,0,0,0,12.70,-0.58,475666.000,1,464.600,15504.95,0.14,0.34,8.15,-0.325078447750412,861.64,0.100,0.32,500,13.5,0,0.129999995231628,255,90.70,5935,-50.00,30,255,1.40,-0.20,-0.16,176.50,4.40999984741211,117.00,2.0,42,195.259994506836,242.600006103516,63.96,20.31,1.88549399375916
200159.900,12,176.31,163.0,38°9.596400 N,122°27.135900 W,0,0,0,0,12.79,-0.40,475766.000,1,464.700,15509.86,0.21,-0.25,8.13,-0.2245992944406,717.15,0.100,0.22,500,13.5,1,27.7099990844727,255,90.70,6032,-50.00,30,255,1.40,-0.20,-0.16,177.00,4.55000019073486,117.00,2.0,0,195.259994506836,242.600006103516,65.99,20.31,401.900299072266
200200.000,12,174.98,162.8,38°9.593892 N,122°27.134910 W,0,0,0,0,12.88,-0.22,475866.000,1,464.800,15514.74,0.21,-0.38,8.11,-0.123444090114186,756.46,0.100,0.29,500,13.5,1,31.1800003051758,255,90.70,6032,-50.00,30,255,1.40,-0.20,-0.16,176.70,4.42000007629395,117.00,2.0,0,195.259994506836,242.600006103516,64.11,20.31,452.228485107422
